text,label
혹시 조.질래임?,1
좌빨 인증하네 ㅉㅉ,0
너 진짜 꼽사리리 같다,1
원작이 워낙 기괴해서 그런지 원작을 이기고 비빌만큼은 아니고 더빙도 많이 과장된 톤으로 어색한 느낌이었다. 그냥 적당적당하게 괜찮았다,1
이연희 이쁜거 배아픈 인간이 해줬구만~이연희 이쁘기만 한게아니라 착하기까지 하구나. 워낙 이뻐서 망가지는거 신경 안쓰나?ㅎㅎ,1
예비군이랑 비교하는 새낀 정신머리가 있는거노ㅋㅋ,0
저 니미미씨발 때문에 게임 졌네,1
너 진짜 ᄆᄎ#ᄉᄁ 같다,1
검색어 조작 하지 마라. 지금 코로나 때문에 난리인데 듣도보도 못한 검색어 하여간 이번 정부는 조작 정부,0
이 종간나나나!,1
아 왜-놈 ㅋㅋㅋ,1
댓글에서 전지현만 싸잡아서 다 욕하는데ㅋㅋㅋ과연 우리 나라 그 많은 연예인들 중에 기부 하는 사람이 30명은 될까??,1
이 좆년-!,1
ssi-bal놈아아,1
나 같아도 반대야...,1
서울에 왜 핀란드가 있어야 하는가,1
ᄃ ᄌᄅ아,1
ᄊᄎᄂ-아,1
ᄇᄀᄋᄉᄁ,1
강간살인범 많이나와야한다,1
혹시 ᄂᄆᄊ-임?,1
^ᄊᄇᄒᄌ 꺼져,1
아 ᄀ_ᄌᄉ ㅋㅋㅋ,1
완전 병#신이네,1
저 짭뇬 때문에 게임 졌네,1
지네엄마 소개하고잇노 ㅋㅋㅋ,0
그냥 칼 한자루들고 옆집가서 훔처오면된다,1
딱 보면 모르나 누가 더 문죄앙스러운지 사기꾼박인지,0
처먹기 싫으면 비건이나 해라 ㅋㅋㅋ,1
이 ᄀ*ᄀᄋ!,1
혹시 ᄀᄊᄎ-임?,1
시양눔 꺼져,1
너 진짜 ᄍᄇᄅ~ 같다,1
혹시 후러덜임?,1
아 좆까네네네네 ㅋㅋㅋ,1
예상했던 결말...,1
돈 있으면 다른나라로 탈조선하고 돈 없으면 하늘나라로 탈조선이네 ㅋㅋㅋㅋㅋ,1
혹시 ᄒᄂ*ᄂ임?,1
이소라 엄정화 이영자 홍진경 최진실 김희선 엄청 절친인데 김희선만 겉도는느낌..,1
처키 같다 문재앙 4.15 부정선거 사형될 놈,0
좆놈 꺼져,1
저 ᄊᄊᄋᄂ 때문에 게임 졌네,1
외국인 유입 없이 1200만 개쩌네 ㄹㅇ,1
전형적인 애미 씹뒤진 일베충새끼네,0
씨블,1
극혐이네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
현실은 성형한 여자는 차은우는 커녕 김제동도 싫어합니다,0
아 씨^발 ㅋㅋㅋ,1
*ᄌᄁ *ᄌᄁ *ᄌᄁ,1
저 씹딱딱딱 때문에 게임 졌네,1
혹시 좆^임?,1
ᄀᄊ@ᄂ아,1
아 쒸뷰럴 ㅋㅋㅋ,1
일반화의 오류 빙시새_끼야 고양이학대범은 이성애자도 있는데 그럼 이성애자도 싸이코냐?,1
이 쓉새!,1
우와~19년~대단하다!앵두야~좀만 더 힘내서 아프지말자ㅠ근데 앵두를 좀 보고 싶은데......................,1
헐..........미친 쓰레기들....,1
그게 뭐 어때서? 현아같이 성격좋은 여자는 건들지마라. 성질드러운 계집년들과는 차원이 다른 여신이다,0
아 씨발새끼* ㅋㅋㅋ,1
베드보이 표절 논란은 해결했나??,1
뒈질%,1
이 미랄!,1
중국인들은 정말 훌륭하네요,1
딸딸이만 권장하는 대한민국,0
강호동 라면 그냥많이먹는사람인줄 알았는데 계란을풀면 모든향을 잡아간다라는 말하는거보고 ㄹㅇ 내 전립선을 건드렸다;,1
니미씨씨발아,1
%ᄄᄀ %ᄄᄀ %ᄄᄀ,1
앞머리 좀 자르던가 ㅅㅂ,0
아씨발 그냥좀 제발 꺼져 우리나라우리나라하지말고,1
조보아 손이 정말 빠르다. 밤에도 잘해줄듯~~,0
아니 김씨도 그냥 컨셉이지 실제 산업역군이라고 생각하는 병신이 어딨냐일하러 갈때마다 인간 쓰레기 취급 받고 구석자리 아무대나 오줌싸고 함바집에서 거지같은 밥이나 먹고나서 햇볕잘드는곳에 앉아있으면 머리가 멍해지는게 매일 매일 일상인데,0
어디갓니???????????????????????????????? 자칭중립 자칭합리적보수 @버러지들 어디갓니?,1
ᄒᄅᄉᄁ. 꺼져,1
ᄈ_ᄁ ᄈ_ᄁ ᄈ_ᄁ,1
쵸비 선수도 저 말 듣고 얼마나 감동받았을지.... 롤드컵에서 LCK를 빛내주세요 쵸비!,1
아 개씨발년% ㅋㅋㅋ,1
혹시 애비@임?,1
칼로 잘라버려 좆팔 다 썩어 뭉그러진 걸레짝 달고있노,1
개같은@놈,1
ᄂᄆ^ᄊᄇ ᄂᄆ^ᄊᄇ ᄂᄆ^ᄊᄇ,1
이런 와중에 북한 지원한다는 통일부 이인영 이양반은 제정신이냐,1
물리학과 교수도 이해가 어렵다고 했으면 과학지식이 문제가 아니라 영화를 그냥 어렵게 만들었다고 봐야 하지 않을까?,1
혹시 죽을을을년임?,1
이상화가 아까움..,1
너 진짜 ᄉᄁ〇 같다,1
추자현도 얼굴 안보여 준다고 난리드만 우리나라 사람들은 얼굴 안보여 주면 못 믿음..ㅋ 그러다가 나타나면 기레기 욕하고..이건 더해서 성형해서 제 2 판빙빙 만들었다고 벌써부터 예고..ㅋ,0
자살은 하지말아라,1
이런거 기사쓰지마 자꾸 써주니까 애가 설치잖아 기자야 니가 문제다,0
병신.,0
너 진짜 #상놈새끼 같다,1
혹시 걸#레임?,1
질싸를 쳐하네 미친새끼가 닦을거면 티안나게 닦던가 ㅉㅉ,1
이 ᄁᄋᄂ_!,1
내일날씨나 정확히 알았으면 좋것는디,1
아 ᄌᄂᄊ@ᄇ ㅋㅋㅋ,1
잘생겼다 근데 40대비율 너무높다 으,1
정우성도 드라마 하나 찍어라. 정우성표 로맨스 보고 싶다. 잘생긴 아저씨의 대표주자. 비트 때는 정말 인간이 아니었는데... 뭔가 잘생겼는데 우수에 찬 느낌도 있고....그냥 잘생기지 않았음 정우성은.,1
저사람 가세연에서 봤는데 언제 쫒겨남?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
ᄊᄄ#아,1
개새키 고모는 생각도 하지 않는 짐승인가...😠😡👿 악마 시키 🐷🐖,0
아 ᄀᄌᄂ^ ㅋㅋㅋ,1
-ᄊᄌᄁ -ᄊᄌᄁ -ᄊᄌᄁ,1
저 띕새 때문에 게임 졌네,1
아 이 개병신새끼씨발ㅋㅋ,0
19세 웹툰에 더럽게 의미 부여하네ㅋㅋㅋ 미성년 섯관계 장면 나온적도 없는데ㅋㅋ 어휴 패미 패미 거리는 새키들 개 극혐ㅋㅋㅋ 패미 외치는 시장 성추행후 자살 하고 패미 거리는 대통령이 야동 SNS올리고 패미 적당히해 ㅉ,0
사진에 나온새 끼들 죽여버리고 싶다,1
쟤네 댓글 캡쳐 볼때마다 느끼는데 일베충 미러링이 아니고 초월해서 인간으로서 폐급 경지에 오른거같다,1
장미희씨 보려고 봤는데 역시 옷 제일 잘입어요 우아하시고 제일 멋있어요 죽기전에 한번 만나고 싶어요,1
욘뵹 욘뵹 욘뵹,1
아 ᄊᄋ ᄂᄋ ㅋㅋㅋ,1
걸게 망하겠노,1
ᄊᄇ.아,1
.칭챙총 꺼져,1
아 ᄋᄇᄒ* ㅋㅋㅋ,1
글 존나병신같이 쓰네.넌 누구 설득하려고하지마라 밑천 드러남,0
ᄃ_ᄌ ᄃ_ᄌ ᄃ_ᄌ,1
아이오아이 건들지마라 시발 색들아 ㅂㄷㅂㄷ,1
너 진짜 시벌넘 같다,1
시부리아,1
게이애 침착하고,0
엿~먹어,1
저 씨이팔 때문에 게임 졌네,1
ᄉᄉ◯,1
음주운전 몇번을 해도 버젓이 TV나오면서 쳐빠개는 광대새끼들이 넘쳐나는게 헬센의 실태,0
혹시 미^친썅년임?,1
완전 ᄊᄇᄃᄉ이네,1
자얼글로 알바 가능한거노? 양심다 뒤졋노ㅔ,1
좃선 니들 광고좀 쳐다보고 이런글 써 내로남불 카악툇,0
살빼서 캐릭터가 죽은거 같은데 .....,1
무지개라이브에 출연 부탁 드려요문 채원 누님 ..,1
대깨문들은 죄다. 싸그리 한마리도 남김없이 잡아서. 똥통에 쳐넣고 농약에프킬라쥐약 락스청산가리술쳐먹고 오바이트 한것살충제유리가루 넣어서 애미추와 국조 인재문. 이 잡것들 주둥이에 쳐넣어야 하는디...,0
"해외에서 전에 다니던 법인카드가 내 개개인 페이팔 계정이 등록되어있어서,이베이서 뭐 페이팔로 결제하면 어찌되냐?ㅋㅋ전에 다니던 회사가 ㅄ들이여서, 법카 관리를 ㅄ같이 하는거같은데 ㅋㅋㅋ",1
ᄍᄇᄅ아,1
지가 패드립 치고 지가 열받고 ㅋㅋ,0
ᄒᄅᄌ~ᄉ아,1
저 개잡뇬 때문에 게임 졌네,1
완전 쪼다다다이네,1
씨발-허접아,1
완전 ᄒᄅ.ᄀᄌᄂ이네,1
25년전이면오달수도 혈기왕성할때인데 그럴수도 있을듯 그리고 이제와서 25년일을 말하는사람도 참 이해못하겠네 혓재에 충실하고 살지 참,1
문재앙 정권과의 커넥션을 찾는 수사처를 지맘대로 폐쇄하는 걸 말하는 거니까,0
너 진짜 *조쟁이 같다,1
기다렸어요.아프고 상처받지 말고 힘내서 행복한 가정 지키며 잘 해내길 응원합니다,1
알탕예능 지긋지긋,1
돈새끼끼아,1
저 게지랄놈 때문에 게임 졌네,1
좆%만이 꺼져,1
연들도 잘못된거아니냐? 그밤에 남자집으로 술쳐묵하러간게 이게 정상이냐구 그연들두 낮짝공개해라 평생 연애 결혼못하도록!,0
이 @니애미!,1
ᄍᄌ%ᄋ 꺼져,1
아 ᄌΓᄃ ㅋㅋㅋ,1
너 진짜 ᄆᄎ#ᄊ 같다,1
저 상놈 을 때문에 게임 졌네,1
너 여권보여달라고 했으면 조오옷될뻔했네,1
저 #쪽바리 때문에 게임 졌네,1
좆-만한것아,1
저 나쁜새끼끼 때문에 게임 졌네,1
너 진짜 *ᄆᄎ 같다,1
ᄀ◯ᄂ 꺼져,1
혹시 똥새끼-임?,1
아 ^썩을놈 ㅋㅋㅋ,1
너 진짜 .호로새끼야 같다,1
이 -ᄊᄀᄌ!,1
이 ᄇᄅ ᄉᄁ!,1
혹시 @썩을년아임?,1
우리 믹키오빠 얼마나 맘고생 심했을까민지는 슬퍼요 ㅜ,1
아 쒸부랄 ㅋㅋㅋ,1
그냥 둘이 맘에있는듯~~홍진영은 등치있고 리더십있는 상남자스탈을 좋아하고 김종국도 애교많은 여자를 좋아하는듯ㅋ,1
너 진짜 ^나쁜새끼 같다,1
혹시 씨발아아임?,1
좆문가 o좃문가 x,0
아이유 너무 예쁘다. 매 화마다 예쁜 아이유 머리랑 스타일링 보는 맛도 쏠쏠함,1
십팔새끼 꺼져,1
이혜원이 진짜 이쁘구나..리원이도 성장기라그렇지 크면 이쁜얼굴임. 요새 안정환씨 가족 너무이뻐보임 행복하세요,1
신현준 쿨케이 주영훈,1
강력한 부동산정책 계속 내놓으면 나중에는 부동산국유화 나오겠네.지금 시행하지 토지국유화 주장한 애미추도 법무장관이고국회도 문재앙개때들로 장악했고 우리법연구회로 대법원 채웠으니..이러면서 부동산투기는 자기들이 다하고.. 이젠 단물 다 빨아먹었나? 갑자기 강력한 규제한다고 날뛰니..,0
이 @ᄎᄂ!,1
친자 확인은 꼭 받으시길... 바깥손님이 다녀갔을 확률을 무시 못하죠,0
ᄒᄅᄌ_ᄉ아,1
개^씹 꺼져,1
ㄴㅏ경원 미모 봐라. 실화냐?,1
완전 지랄~이네,1
ᄒᄅᄀᄇᄂ,1
ㅋㅋ저놈이 싸이트 주인아니냐ㅋ,1
개콘의 장대인데 장도연에 캐릭터묻힌 안나씨ㅠ뜨길바랄게요,1
벌레_새끼 꺼져,1
걍 부러우면 부럽다 해라. 뭘 돈이면 다 된다고 비꼬냐? 월 300 받을라고 사장 똥꼬도 빠는 것들이ㅋㅋ,0
.썅 .썅 .썅,1
성괴티 오지게 나네 씨발ㅋㅋ,0
짬뽕집 솔루션한거 맞나요? 국물은 닭뼈 넘 넣어서인지 텁텁하고 탕수육은 고기는 좋은데 소스에서 시큼한맛나고 홍콩반점과 비교할 수 조차없는 맛이던데,1
아 ᄌᄆ* ㅋㅋㅋ,1
물가오르고 식당이며 어디며 가격다오르고ㅋㅋㅋ 그래서 최저임금 수준에 맞게 올린건데 우리가 니들먹여살릴라고 밥사묵고 옷사입고 등등 다하는데 우리가 내는세금으로 또 뭐받아먹게?? 아니 지원정책많자나 두루누리도있고 하 인간이욕심이 끝이없노진짜ㅋㅋㅋ,1
~ᄌᄂ ~ᄌᄂ ~ᄌᄂ,1
그년년년년,1
엄마한테 잘해야 해요,1
저 존나*씨발 때문에 게임 졌네,1
누가 악플을 달긴? 80년대 최악의세대라불리어는 여자들이지.,0
전부터 매니저 티비나오는거 보니까 꼬름하게생긴게 좀 모자라 보이드라 운전도 못해보이고 졸음운전으로 본다,0
이런거 왜 주나요?세금때문에 허리 휘는데 세금이나 내리세요.,1
이혼을 하더라도 박한별 직업은 연예인이고 먹고살아야하는데 방송에도 나오지말라하는건 너무한일아닌가요. 본인들 인생아니라고..,1
아 개#년 ㅋㅋㅋ,1
너 진짜 개개새 같다,1
이 싸가지지지!,1
여자가 감히 욕을 해??? 좀 맞자 가 정상이라는 한국남자들 역시 그 성별 엄청 감정적이네,0
얼굴 옆모습은 두껍고 아저씨 얼굴 처럼 발달하고 앞모습은 갸름하고 코는 디게 크고 찔쭉하고 허리둘래 20센치 그런년은 한국년 맞냐⁉️⁉️⁉️,0
옛날에 게임하다가 알게된년이랑 만났는데 뚱녀였다 하루 먹고 연락 차단 했는데 자괴감 씹오진다 꼬추자르고 싶을정도로,0
Vice는 안 보는게 답 존나 혈압만 오르는 새끼들임,1
대중교통 안탄지 5년됨 저꼬라지 안봐도됨,1
에효 씨발,1
염^병아,1
이 걸%레년!,1
저 좆.같은년 때문에 게임 졌네,1
공수처 필요도 없네이미 여론으로 조리돌림ㅆㅂ,1
완전 %개우라질놈이네,1
이 ᄀᄊ^!,1
버러.지아,1
아 미친씨발~ ㅋㅋㅋ,1
중_개지검 드럽다..이 것들은 검_개놀이가 평생 갈줄 아냐..정신차려라,1
진짜 갑을관계 즉 인사권을 쥐고 있는 상사처럼 피할 수 없는 관계일 때 스스로의 행동이 잘못되었다는 것을 언급만 해주는 정도의 작은 저항만으로도 앙심을 품는 쓰레기 같은 인간이 많다는 것이 문제입니다. 사람은 쉽게 바뀌지 않아요..,1
씨발썅_ 꺼져,1
그냥 아닥하고 조용히 살어라,1
완전 *개수작이네,1
아니 시발 의무도 안질거면서 권리 달라는 븽시같은 날강도 마인드가 어딧냐 존*나 어이털리네,1
개샤킥아,1
이분참 SNS 심하게 즐기네 나중에 상처받을라,1
잡탱^년 잡탱^년 잡탱^년,1
너 진짜 개십새기 같다,1
@ᄀᄊᄇ @ᄀᄊᄇ @ᄀᄊᄇ,1
ᄌ~ᄂᄀ,1
완전 뒈져.이네,1
너 진짜 잡것* 같다,1
이 썩을놈아_!,1
ᄀᄂᄋ% ᄀᄂᄋ% ᄀᄂᄋ%,1
저 ᄇ#ᄉᄋ 때문에 게임 졌네,1
완전 썅#년이네,1
~더러운년아,1
아 ᄌᄃ%ᄀᄅ ㅋㅋㅋ,1
완전 개-씹새끼이네,1
저 ᄀᄀᄇ~ 때문에 게임 졌네,1
하나님에 좋은 말씀대로 행하려하고 기도하면 됩니다 목사들을 보고 교회에 다니는거 아닙니다 저들도 인간이라 돈보면 욕심나고 다 똑같은 것입니다 하나님을 교회를 욕하면 안됩니다,1
완전 우%라질년이네,1
혹시 ᄄᄁ*임?,1
ᄌᄃᄊ#ᄇ 꺼져,1
완전 씨발%놈이네,1
완전 ᄊᄌ_ᄅ이네,1
완전 %빌어먹이네,1
죵나 웃기면서도 어이가 없네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
완전 ᄀ_ᄀᄅ이네,1
이봐요 미친놈씨,0
ᄌᄉᄁ* 꺼져,1
다솜씨 다음엔..산에백숙먹으러 '아빠'랑 가지말구 '오빠'랑가요~난 다솜이좋드라~ㅋㅋㅋ ㅋㅋ그리고 개예쁨,1
찌랄 찌랄 찌랄,1
ᄌᄃᄀᄅᄅ 꺼져,1
%ᄍᄃ,1
아 똥구뇽 ㅋㅋㅋ,1
이상윤이 안아주는거는 연인관계가 아닌 오누이같은 위로 느낌,1
아이들한테 머라한건 문제가 안되는데..먼 개지랄이냐..,1
개나소나 국민청원이야,0
더 뒤져야해 개새끼들 대가리 다 박살나라,0
호감2에 비호감2 이젠 딱 좋아,1
그러니깐 외국사는 @ᄊㅣㄲㅣ들.이 한국와서 쫀ᄂㅏ 잘먹고 잘사는거 아니냐 맨날 밤늦게 새벽까지 술처먹고 돌아댕겨도 안전한 나라가 한국말고 또 있냐 이미 거기서 끝임,1
그냥 계속 국시 거부하고 니들인생 니들이 책임지고 살아라 한 5년후에는 후회하겠지 내가 왜 그랬지 하고,1
이 ᄊᄇᄇᄉᄁ!,1
쇅햐아,1
김주혁 전미선 두분은 왜케 쾡한 기분을 주는건지 다른사람관 달른느낌을줌..,1
생긴 거나 목소리나 딱 트렌스젠더 같은 게 더럽게 나대네,0
싸움나면 맞는게 이기는거다깽값 개개꿀이다이딴소리하는%ㅅㅔ끼들글쓴이 동생처럼 개개쳐맞는거임 ㅋㅋㅋㅋ,1
신상공개ㄱㄱ 멍청한ㄴ ㅕ ㄴㅉㅉ,1
완전 씹니미#럴이네,1
이걸 이겨낼정도의 정신력이라면 뭘해도 성공할듯근데 난 저상황에 생각으로만 대입해봐도 진짜 못버티겠다젙니 끔찍하네 싱발,1
코로나보다 더 지독한 이번 정권의 온갖 만행과 불법행태로 전국민은 홧병에 죽을지경. . .,1
솔직히 웬만한 천만영화보다 재밌다 ㅋㅋ,1
아 시~궁창 ㅋㅋㅋ,1
며느리도 남편도 시댁도 다 똑.같.이 처음부터 끝까지 비호감가족.하차했다니..담주부터는 이나리 다시봐야지,1
좆~같네 좆~같네 좆~같네,1
이 ᄊᄀ~ᄌ!,1
애플 심보가 못됐네 과일모양 로고는 다 니거냐,1
제일 예쁜 마음 원호 오빠... 제일 귀여운 토끼 원호 오빠 제일 착한 사람 원호 오빠 사랑해요 이호석 오빠 그리고 원호 오빠,1
바에서 몸파는 ㄴ이 멋있냐? ㅋㅋㅋ,0
좉나 억울하게 생ᄀ_,1
안됬구나 죽기전에 나하고 한번하자,0
완전 ^개썅이네,1
이 ᄀᄀ#ᄋ!,1
혹시 좆깐다~임?,1
아 ^ᄒᄅᄌ ㅋㅋㅋ,1
너 진짜 ᄒᄒᄒᄒ 같다,1
혹시 개^창년임?,1
ᄄᄄᄄᄂ,1
공짜로 치로 해주니까 그러지 관리 소홀로 집단간염 발생시 절대 공짜로 치로 해주지말고 비급여로 전액 개인청구 합시다,1
ㅈㅈ위쪽 뼈에닿을때까지 눌러서 재는거라던데,0
이 씨이바!,1
대중은 개인 인스타그램에서도 저런 사진을 원했던것이지 ㅠ 하지만 현실은 그렇지 못했고!,1
보신 모든분들 추천 누르면 다가올 2020년 대박나고 가족 모두가 만수무강 입니다 그리고 다들 좋은 밤 되시고 좋은 꿈을 꿀 것 입니다,1
돼지련들아 니들 쳐보는 만화나 함 돌아봐 남주의 첫날밤을 가져버렸습니다???? 내가 사랑하는 초등학생???? 드러워서 진짜 시발,0
그럼 정용화에게 사과 하세요,1
ᄉᄂ#아,1
그 무슨 바람에서 제사지낸다고 템깔아뒀는데 초보자새끼가오더니 그거 다줏어먹는짤 있는놈있냐 개웃기던데 ㅋㅋ,0
너 진짜 개쓰레기% 같다,1
내마음의 4대보컬 박정현 린 백지영....윤미래~,1
완전 호로자식*이네,1
아 씨발#것 ㅋㅋㅋ,1
너 진짜 좆같^ 같다,1
ᄀᄎ%ᄇ,1
너 진짜 ᄂᄀ*ᄆ 같다,1
저 %ᄊᄄ 때문에 게임 졌네,1
완전 ᄒᄅᄌ이네,1
저 새^끼 때문에 게임 졌네,1
쟤네 인과관계라는말 모르는거 아니냐?,1
대구 시장 권영진 하는 꼬라지 보니깐,0
ᄀᄀᄊᄅᄀ 꺼져,1
아 또라#이 ㅋㅋㅋ,1
와...시발 말이안나오노.. 질문이 참,1
좆 뺑이 꺼져,1
개잡^년 개잡^년 개잡^년,1
저 니#미씨발 때문에 게임 졌네,1
십알 꺼져,1
혹시 느검마임?,1
저 좆만아@ 때문에 게임 졌네,1
러시아? 신뢰하기 어려운 나라다.,1
이 연븅!,1
혹시 같은놈~임?,1
죵늬 미%개하다,1
저 호졉 때문에 게임 졌네,1
광고냐?,1
이러라고좌표찍어준거지. 대깨문들이 이런 지령을 잘 알아듣지,0
그렇노. 나도 위장 발기 해야겠다..,0
저 좆같은~놈 때문에 게임 졌네,1
저 ᄄᄅ^ᄋ 때문에 게임 졌네,1
혹시 씹니미럴럴럴임?,1
그냥 병#신ᄀᄋᄂ이였지,1
저 허접^ 때문에 게임 졌네,1
ᄒᄅ-ᄌᄉ,1
ᄀᄅᄅᄅᄂ아,1
저 %ᄋᄉᄁ 때문에 게임 졌네,1
차세대 홍어퀸이 다치면 쓰긋냐.,0
뒈진@,1
아 _씹니미럴 ㅋㅋㅋ,1
완전 ᄃᄀᄅᄅᄅ이네,1
혹시 ᄒ_ᄅᄀᄌᄂ임?,1
2006년 포도밭그사나이에서 흰가운입은 연구원 정소영봐라~!!솔까 대한민국 여배우중에 최고로 이쁘고 단아했다~!!! 급식충들은 멋도모르고 윤아 아이유 떠들겠지만..,0
